0, 0, 24, 12, -1, -1, -1, -1
1, 0.00029, 8, 12, -1, -1, -1, -1
2, 2.92404, 59327, 329328, -1, -1, -1, -1
3, 0.538984, 60454, 335541, 25.9906, 4.03029, 0, -1
7, 3.04222, 59012, 327372, 9.21968, 3.97921, -1, -1
7, 1.62498, 59012, 327372, 9.21968, 3.97921, -1, -1
4, 4.68056, 59012, 327372, 9.21968, 3.97921, -1, -1
5, 0.051662, 730, 3111, 8.90115, 4.38016, -1, -1
-1, 8.19553, 730, 3111, 8.90115, 4.38016, 0, 121
